name,genre,platform,year_of_release,na_sales,eu_sales,global_sales,user_score
lifeline,adventure,ps2,2003,0.03,0.03,0.07,7.7
naruto:ultimate_ninja,fighting,ps2,2003,0.5,0.02,0.61,7.7
nba_live_2004,sports,ps2,2003,1.57,0.18,2.03,7.7
nightshade,action,ps2,2003,0.06,0.04,0.12,7.7
star_ocean:till_the_end_of_time,role_playing,ps2,2003,0.8,0.21,1.72,7.7
summer_heat_beach_volleyball,sports,ps2,2003,0.14,0.11,0.28,7.7
the_sims,simulation,ps2,2003,1.41,1.12,2.77,7.7
tom_clancys_splinter_cell,action,ps2,2003,1.15,1.11,2.65,7.7
aliens_versus_predator:extinction,strategy,x,2003,0.06,0.02,0.08,7.7
amped_2,sports,x,2003,0.2,0.04,0.25,7.7
batman:rise_of_sin_tzu,action,x,2003,0.08,0.02,0.11,7.7
hulk,action,x,2003,0.25,0.07,0.33,7.7
blackthorne,action,gba,2003,0.01,0,0.01,7.6
karnaaj_rally,racing,gba,2003,0.01,0,0.01,7.6
top_gear_rally,racing,gba,2003,0.06,0.02,0.09,7.6
disney's_extreme_skate_adventure,sports,gc,2003,0.09,0.02,0.12,7.6
i_ninja,platform,gc,2003,0.07,0.02,0.09,7.6
mega_man_network_transmission,platform,gc,2003,0.13,0.03,0.17,7.6
star_wars_rogue_squadron_iii:rebel_strike,simulation,gc,2003,0.62,0.16,0.8,7.6
harry_potter_and_the_sorcerers_stone,action,ps2,2003,0.14,0.11,0.28,7.6
medal_of_honor:rising_sun,shooter,ps2,2003,1.98,2.23,5.13,7.6
nhl_2004,sports,ps2,2003,0.47,0.37,0.97,7.6
siren,adventure,ps2,2003,0.09,0.07,0.18,7.6
vexx,platform,ps2,2003,0.12,0.09,0.24,7.6
counter_strike,shooter,x,2003,0.85,0.23,1.11,7.6
deus_ex:invisible_war,shooter,x,2003,0.25,0.07,0.33,7.6
midnight_club_ii,racing,x,2003,0.42,0.06,0.5,7.6
sonic_heroes,platform,x,2003,0.41,0.43,0.9,7.6
spyro:attack_of_the_rhynocs,platform,gba,2003,0.22,0.08,0.3,7.5
tiger_woods_pga_tour_2004,sports,gba,2003,0.13,0.05,0.18,7.5
commandos_3:destination_berlin,strategy,pc,2003,0,0.02,0.02,7.5
lock_on:modern_air_combat,simulation,pc,2003,0,0.03,0.03,7.5
uru:ages_beyond_myst,adventure,pc,2003,0,0.02,0.02,7.5
all_star_baseball_2004,sports,ps2,2003,0.21,0.16,0.42,7.5
bujingai:the_forsaken_city,fighting,ps2,2003,0.05,0.04,0.1,7.5
eyetoy_play,misc,ps2,2003,0.88,2.3,4.2,7.5
fishermans_challenge,sports,ps2,2003,0.02,0.02,0.04,7.5
looney_tunes:back_in_action,platform,ps2,2003,0.25,0.19,0.5,7.5
harry_potter:quidditch_world_cup,sports,x,2003,0.14,0.04,0.19,7.5
crash_nitro_kart,racing,gc,2003,0.2,0.05,0.26,7.4
hulk,action,gc,2003,0.15,0.04,0.19,7.4
eve_online,role_playing,pc,2003,0,0.19,0.2,7.4
halo:combat_evolved,shooter,pc,2003,0.02,0.02,0.04,7.4
spawn:armageddon,action,ps2,2003,0.22,0.17,0.44,7.4
ihra_drag_racing_2004,racing,x,2003,0.15,0.04,0.2,7.4
pirates_of_the_caribbean,role_playing,x,2003,0.22,0.06,0.29,7.4
roadkill,action,x,2003,0.06,0.02,0.08,7.4
spongebob_squarepants:battle_for_bikini_bottom,platform,gba,2003,0.88,0.33,1.23,7.3
red_faction_ii,shooter,gc,2003,0.03,0.01,0.03,7.3
shrek_super_party,misc,gc,2003,0.04,0.01,0.05,7.3
summoner:a_goddess_reborn,role_playing,gc,2003,0.04,0.01,0.05,7.3
superman:shadow_of_apokolips,action,gc,2003,0.06,0.02,0.08,7.3
the_hobbit,platform,gc,2003,0.13,0.03,0.17,7.3
true_crime:streets_of_la,action,gc,2003,0.44,0.11,0.56,7.3
vexx,platform,gc,2003,0.05,0.01,0.06,7.3
chessmaster,misc,ps2,2003,0.19,0.15,0.39,7.3
grabbed_by_the_ghoulies,action,x,2003,0.11,0.03,0.14,7.3
grooverider:slot_car_thunder,racing,x,2003,0.01,0,0.01,7.3
ufc:tapout_2,fighting,x,2003,0.08,0.02,0.1,7.3
wwe_raw_2,fighting,x,2003,0.43,0.11,0.56,7.3
medal_of_honor:infiltrator,shooter,gba,2003,0.11,0.04,0.15,7.2
x2:wolverines_revenge,platform,gba,2003,0.14,0.05,0.2,7.2
spawn:armageddon,action,gc,2003,0.05,0.01,0.07,7.2
wario_world,platform,gc,2003,0.34,0.09,0.44,7.2
x2:wolverines_revenge,platform,ps2,2003,0.31,0.24,0.64,7.2
armed_and_dangerous,shooter,x,2003,0.09,0.03,0.13,7.2
naruto:ninja_council,action,gba,2003,0.16,0.06,0.22,7.1
enter_the_matrix,action,x,2003,0.72,0.43,1.2,7.1
gladiator:sword_of_vengeance,action,x,2003,0.04,0.01,0.05,7.1
finding_nemo,action,gba,2003,1.59,1.05,2.82,7
hot_wheels_world_race,racing,gc,2003,0.13,0.03,0.16,7
wwe_crush_hour,racing,gc,2003,0.06,0.02,0.08,7
xgra:extreme_g_racing_association,racing,gc,2003,0.02,0,0.02,7
alter_echo,shooter,ps2,2003,0.06,0.05,0.13,7
espn_nhl_hockey,sports,ps2,2003,0.11,0.09,0.23,7
syberia,action,x,2003,0.08,0.02,0.1,7
onimusha:blade_warriors,fighting,ps2,2003,0.06,0.05,0.12,6.9
futurama,platform,x,2003,0.03,0.01,0.05,6.9
the_sims,simulation,x,2003,0.31,0.1,0.42,6.9
batman:rise_of_sin_tzu,action,gba,2003,0.05,0.02,0.07,6.8
the_simpsons:road_rage,racing,gba,2003,0.86,0.32,1.19,6.8
battlestar_galactica,shooter,ps2,2003,0.08,0.06,0.16,6.8
rugby_2004,sports,ps2,2003,0.11,0.08,0.22,6.8
mission:impossible___operation_surma,platform,x,2003,0.1,0.03,0.13,6.8
ultimate_beach_soccer,sports,x,2003,0.01,0,0.01,6.8
xgra:extreme_g_racing_association,racing,x,2003,0.02,0,0.02,6.8
resident_evil:dead_aim,action,ps2,2003,0.17,0.13,0.35,6.7
judge_dredd:dredd_vs_death,shooter,x,2003,0.01,0,0.02,6.7
madden_nfl_2004,sports,gba,2003,0.22,0.08,0.31,6.6
drome_racers,racing,gc,2003,0.02,0.01,0.03,6.6
x2:wolverines_revenge,platform,gc,2003,0.09,0.02,0.12,6.6
barbie_horse_adventures:wild_horse_rescue,sports,ps2,2003,0.24,0.19,0.49,6.6
devil_may_cry_2,action,ps2,2003,0.71,0.58,1.97,6.6
final_fantasy_x_2,role_playing,ps2,2003,1.92,1.08,5.29,6.6
futurama,platform,ps2,2003,0.04,0.03,0.07,6.6
harry_potter:quidditch_world_cup,sports,ps2,2003,0.44,0.34,0.9,6.6
nfl_blitz_pro,sports,x,2003,0.04,0.01,0.05,6.6
freaky_flyers,racing,gc,2003,0.01,0,0.01,6.5
dr._seuss_the_cat_in_the_hat,misc,ps2,2003,0.27,0.21,0.56,6.5
ribbit_king,sports,ps2,2003,0.05,0.04,0.09,6.5
nhl_2004,sports,x,2003,0.13,0.04,0.18,6.5
soldier_of_fortune_ii:double_helix,shooter,x,2003,0.17,0.05,0.23,6.5
tao_feng:fist_of_the_lotus,fighting,x,2003,0.21,0.06,0.27,6.5
dragon_ball_z:budokai,fighting,gc,2003,0.53,0.14,0.69,6.4
medal_of_honor:rising_sun,shooter,gc,2003,0.33,0.09,0.42,6.4
fifa_soccer_2004,sports,ps2,2003,0.59,2.36,3.49,6.4
spy_hunter_2,racing,ps2,2003,0.24,0.19,0.49,6.4
x2:wolverines_revenge,platform,x,2003,0.15,0.04,0.21,6.4
city_racer,racing,gc,2003,0.01,0,0.01,6.3
fifa_soccer_2004,sports,gc,2003,0.05,0.01,0.07,6.3
terminator_3:rise_of_the_machines,action,ps2,2003,0.28,0.22,0.58,6.3
the_italian_jo,racing,ps2,2003,0.11,0.09,0.23,6.3
state_of_emergency,action,x,2003,0.13,0.04,0.17,6.3
swat:global_strike_team,shooter,x,2003,0.13,0.04,0.17,6.3
hot_wheels:world_race,racing,gba,2003,0.1,0.04,0.14,6.2
pirates_of_the_caribbean:the_curse_of_the_black_pearl,platform,gba,2003,0.93,0.34,1.29,6.2
blowout,shooter,ps2,2003,0.11,0.09,0.23,6.2
lara_croft_tomb_raider:the_angel_of_darkness,action,ps2,2003,0.61,0.48,1.25,6.2
r:racing_evolution,racing,ps2,2003,0.14,0.11,0.28,6.2
dragon_ball_z:taiketsu,fighting,gba,2003,0.77,0.29,1.08,6.1
agassi_tennis_generation,sports,ps2,2003,0.04,0.03,0.09,6
curse:the_eye_of_isis,adventure,x,2003,0.01,0,0.01,6
group_s_challenge,racing,x,2003,0.02,0,0.02,6
harry_potter_and_the_sorcerers_stone,action,x,2003,0.05,0.02,0.07,6
crazy_taxi:catch_a_ride,racing,gba,2003,0.21,0.08,0.3,5.9
star_wars:flight_of_the_falcon,action,gba,2003,0.25,0.09,0.35,5.8
gladiator:sword_of_vengeance,action,ps2,2003,0.06,0.05,0.12,5.8
medal_of_honor:rising_sun,shooter,x,2003,0.76,0.36,1.17,5.8
red_faction_ii,shooter,x,2003,0.09,0.03,0.12,5.8
the_italian_jo,racing,x,2003,0.06,0.02,0.08,5.8
superman:countdown_to_apokolips,platform,gba,2003,0.03,0.01,0.04,5.7
pokemon_channel,adventure,gc,2003,0.24,0.06,0.38,5.7
robin_hood:defender_of_the_crown,strategy,ps2,2003,0.09,0.07,0.19,5.6
finding_nemo,action,gc,2003,0.69,0.18,0.89,5.5
hitman_2:silent_assassin,action,gc,2003,0.1,0.03,0.13,5.5
tom_clancys_ghost_recon,shooter,gc,2003,0.11,0.03,0.15,5.4
judge_dredd:dredd_vs_death,shooter,ps2,2003,0.01,0.01,0.03,5.3
wwe_crush_hour,racing,ps2,2003,0.17,0.13,0.35,5.3
mega_man_x7,action,ps2,2003,0.22,0.17,0.58,5.1
burnout_2:point_of_impact,racing,x,2003,0.18,0.05,0.24,5.1
looney_tunes:back_in_action,platform,gc,2003,0.13,0.03,0.17,5
fugitive_hunter:war_on_terror,shooter,ps2,2003,0.07,0.06,0.15,5
rtx_red_rock,shooter,ps2,2003,0.04,0.03,0.08,5
backyard_wrestling:dont_try_this_at_home,fighting,x,2003,0.13,0.04,0.17,5
american_idol,misc,gba,2003,0.15,0.06,0.22,4.8
american_idol,misc,ps2,2003,0.27,0.21,0.55,4.8
amf_bowling_2004,sports,x,2003,0.22,0.06,0.3,4.4
bionicle,action,gc,2003,0.16,0.04,0.21,4.2
dino_crisis_3,action,x,2003,0.08,0.03,0.14,4.1
my_street,misc,ps2,2003,0.12,0.09,0.24,3.9
"crouching_tiger_hidden_dragon",action,ps2,2003,0.06,0.05,0.13,3.7
stake:fortune_fighters,fighting,x,2003,0.02,0.01,0.02,3.7
bionicle,action,ps2,2003,0.21,0.17,0.43,3.6
batman:dark_tomorrow,action,x,2003,0.08,0.02,0.11,3.6
robocop,shooter,x,2003,0.01,0,0.02,3.6
the_sum_of_all_fears,shooter,gc,2003,0.03,0.01,0.03,3.4
charlies_angels,action,gc,2003,0.01,0,0.02,3.3
batman:dark_tomorrow,action,gc,2003,0.06,0.02,0.08,3.2
rollercoaster_tycoon_2:triple_thrill_pack,strategy,pc,2003,0,0.02,0.03,3.2
aquaman:battle_for_atlantis,action,gc,2003,0.01,0,0.01,3.1
dogs_life,adventure,ps2,2003,0.21,0.16,0.42,3.1
pulse_racer,racing,x,2003,0.01,0,0.02,2.8
aquaman:battle_for_atlantis,action,x,2003,0.01,0,0.01,2.7
oddworld:munchs_oddysee,platform,gba,2003,0.04,0.02,0.06,2.5
terminator_3:rise_of_the_machines,action,x,2003,0.11,0.03,0.14,2
drake_of_the_99_dragons,shooter,x,2003,0.05,0.01,0.07,1.8
bionicle,action,x,2003,0.05,0.01,0.06,1.5
wade_hixtons_counter_punch,sports,gba,2004,0.01,0,0.01,9.5
paper_mario:the_thousand_year_door,role_playing,gc,2004,1.48,0.25,2.25,9.4
metal_gear_solid_3:snake_eater,action,ps2,2004,1.46,0,4.23,9.3
mx_unleashed,racing,x,2004,0.34,0.08,0.44,9.3
the_urbz:sims_in_the_city,simulation,gba,2004,0.37,0.22,0.62,9.2
harvest_moon:another_wonderful_life,role_playing,gc,2004,0.19,0.05,0.24,9.2
half_life_2,shooter,pc,2004,2.28,0.02,2.37,9.2
mlb_slugfest_loaded,sports,ps2,2004,0.14,0.11,0.3,9.2
mx_unleashed,racing,ps2,2004,0.94,0.73,1.92,9.2
nba_ballers,sports,ps2,2004,0.81,0.63,1.66,9.2
greg_hastings_tournament_paintball,shooter,x,2004,0.46,0.06,0.54,9.2
fire_emblem:the_sacred_stones,strategy,gba,2004,0.42,0.16,0.89,9.1
metal_gear_solid:the_twin_snakes,action,gc,2004,0.3,0.08,0.47,9.1
pikmin_2,strategy,gc,2004,0.48,0.13,1.2,9.1
wwe_day_of_reckoning,fighting,gc,2004,0.35,0.09,0.45,9.1
knights_of_honor,strategy,pc,2004,0,0.02,0.03,9.1
rome:total_war,strategy,pc,2004,0,0.09,0.11,9.1
ace_combat_5:the_unsung_war,simulation,ps2,2004,0.88,0.34,1.71,9.1
burnout_3:takedown,racing,ps2,2004,1.23,1.11,2.68,9.1
gretzky_nhl_2005,sports,ps2,2004,0.08,0.07,0.17,9.1
james_bond_007:everything_or_nothing,shooter,ps2,2004,0.85,1.06,2.31,9.1
shadow_hearts:covenant,role_playing,ps2,2004,0.12,0.09,0.24,9.1
smash_court_tennis_pro_tournament_2,sports,ps2,2004,0.06,0.05,0.13,9.1
test_drive:eve_of_destruction,racing,ps2,2004,0.11,0.09,0.23,9.1
world_soccer_winning_eleven_8_international,sports,ps2,2004,0.16,1.89,3.85,9.1
espn_nfl_2k5,sports,x,2004,1.54,0.02,1.63,9.1
pro_fishing_challenge,sports,x,2004,0.02,0,0.02,9.1
rallisport_challenge_2,racing,x,2004,0.18,0.08,0.27,9.1
spyro:a_heros_tail,platform,x,2004,0.11,0.03,0.14,9.1
star_wars:battlefront,shooter,x,2004,1.24,0.45,1.75,9.1
mega_man_zero_3,platform,gba,2004,0.16,0.06,0.22,9
metroid:zero_mission,adventure,gba,2004,0.6,0.22,0.84,9
pok\xc3\xa9mon_emerald_version,role_playing,gba,2004,2.57,1.58,6.41,9
shark_tale,action,gba,2004,0.49,0.18,0.68,9
the_legend_of_zelda:the_minish_cap,action,gba,2004,0.89,0.22,1.42,9
ncaa_football_2005,sports,gc,2004,0.17,0.04,0.22,9
dance_dance_revolution_extreme,simulation,ps2,2004,1.04,0.81,2.13,9
fight_night_2004,fighting,ps2,2004,1.08,0.2,1.48,9
grand_theft_auto:san_andreas,action,ps2,2004,9.43,0.4,20.81,9
katamari_damacy,puzzle,ps2,2004,0.47,0.02,0.73,9
mega_man_anniversary_collection,platform,ps2,2004,0.29,0.22,0.59,9
sly_2:band_of_thieves,platform,ps2,2004,0.88,0.69,1.81,9
world_tour_soccer_2005,sports,ps2,2004,0.08,0.06,0.16,9
chessmaster,misc,x,2004,0.1,0.03,0.13,9
samurai_warriors,action,x,2004,0.05,0.02,0.07,9
mr._driller:drill_spirits,puzzle,ds,2004,0.08,0,0.14,8.9
dragon_ball_z:buus_fury,action,gba,2004,0.44,0.16,0.61,8.9
racing_gears_advance,racing,gba,2004,0.04,0.02,0.06,8.9
call_of_duty:finest_hour,shooter,gc,2004,0.31,0.08,0.4,8.9
tony_hawks_underground_2,sports,gc,2004,0.38,0.1,0.5,8.9
counter_strike:source,shooter,pc,2004,0,0.07,0.08,8.9
fallout_trilogy,role_playing,pc,2004,0,0.02,0.02,8.9
unreal_tournament_2004,shooter,pc,2004,0,0.01,0.02,8.9
def_jam:fight_for_ny,fighting,ps2,2004,0.86,0.67,1.76,8.9
dragon_ball_z:budokai_3,fighting,ps2,2004,1.09,0.15,1.94,8.9
echo_night_beyond,adventure,ps2,2004,0.02,0.01,0.04,8.9
harvest_moon:a_wonderful_life_special_edition,simulation,ps2,2004,0.09,0.07,0.18,8.9
monster_hunter,role_playing,ps2,2004,0.11,0.08,0.5,8.9
nfl_street,sports,ps2,2004,1.15,0.08,1.42,8.9
obscure,adventure,ps2,2004,0.03,0.03,not_available,8.9
pitfall:the_lost_expedition,platform,ps2,2004,0.1,0.08,0.2,8.9
psi_ops:the_mindgate_conspiracy,shooter,ps2,2004,0.14,0.11,0.29,8.9
spider_man_2,action,ps2,2004,1.75,1.2,3.41,8.9
the_spongebob_squarepants_movie,platform,ps2,2004,1.06,0.54,1.76,8.9
the_suffering,action,ps2,2004,0.2,0.16,0.42,8.9
the_chronicles_of_riddick:escape_from_butcher_bay,shooter,x,2004,0.32,0.11,0.45,8.9
tiger_woods_pga_tour_2005,sports,x,2004,0.64,0.18,0.85,8.9
tom_clancys_ghost_recon_2,shooter,x,2004,0.86,0.45,1.36,8.9
donkey_kong_country_2,platform,gba,2004,0.79,0.27,1.23,8.8
riviera:the_promised_land,role_playing,gba,2004,0.07,0.03,0.1,8.8
shining_force:resurrection_of_the_dark_dragon,role_playing,gba,2004,0.06,0.02,0.08,8.8
cabelas_big_game_hunter_2005_adventures,sports,gc,2004,0.05,0.01,0.07,8.8
mega_man_anniversary_collection,platform,gc,2004,0.32,0.08,0.42,8.8
metroid_prime_2:echoes,shooter,gc,2004,0.87,0.35,1.33,8.8
spider_man_2,action,gc,2004,0.65,0.17,0.84,8.8
age_of_mythology:gold_edition,strategy,pc,2004,0,0.01,0.01,8.8
the_sims_2,simulation,pc,2004,0.02,0.24,0.29,8.8
"warhammer_40_000:dawn_of_war",strategy,pc,2004,0.01,0.03,0.05,8.8
cy_girls,action,ps2,2004,0.02,0.01,0.04,8.8
dragon_quest_viii:journey_of_the_cursed_king,role_playing,ps2,2004,0.65,0.75,5.21,8.8
dynasty_warriors_4_empires,action,ps2,2004,0,0,0.32,8.8
harry_potter_and_the_prisoner_of_azkaban,action,ps2,2004,0.5,0.39,1.02,8.8
ncaa_football_2005,sports,ps2,2004,1.32,0.09,1.62,8.8
nobunagas_ambition:rise_to_power,strategy,ps2,2004,0,0,0.08,8.8
samurai_warriors,action,ps2,2004,0.22,0.05,1.35,8.8
tony_hawks_underground_2,sports,ps2,2004,1.25,0.86,2.37,8.8
all_star_baseball_2005,sports,x,2004,0.11,0.03,0.15,8.8
digimon_rumble_arena_2,fighting,x,2004,0.01,0,0.02,8.8
harry_potter_and_the_prisoner_of_azkaban,action,x,2004,0.14,0.04,0.19,8.8
hitman:contracts,shooter,x,2004,0.26,0.07,0.34,8.8
mortal_kombat:deception,fighting,x,2004,0.61,0.12,0.76,8.8
nfl_street,sports,x,2004,0.49,0.15,0.66,8.8
ninja_gaiden,action,x,2004,0.92,0.2,1.23,8.8
the_bards_tale,role_playing,x,2004,0.08,0.02,0.1,8.8
the_suffering,action,x,2004,0.16,0.05,0.22,8.8
ty_the_tasmanian_tiger_2:bush_rescue,platform,x,2004,0.08,0.02,0.11,8.8
armored_core:nexus,simulation,ps2,2004,0.06,0.05,0.26,8.7
baldurs_gate:dark_alliance_ii,role_playing,ps2,2004,0.34,0.26,0.68,8.7
battle_assault_3_featuring_gundam_seed,action,ps2,2004,0.02,0.01,0.03,8.7
cabelas_deer_hunt_2005_season,sports,ps2,2004,0.18,0.14,0.37,8.7
gallop_racer_2004,sports,ps2,2004,0.03,0.02,0.06,8.7
godzilla:save_the_earth,fighting,ps2,2004,0.23,0.18,0.47,8.7
gungrave:overdose,shooter,ps2,2004,0.07,0.05,0.14,8.7
nfl_street_2,sports,ps2,2004,0.79,0.62,1.61,8.7
rapala_pro_fishing,sports,ps2,2004,0.18,0.14,0.36,8.7
saturday_night_speedway,racing,ps2,2004,0.1,0.08,0.2,8.7
star_wars:battlefront,shooter,ps2,2004,1.93,1.22,3.61,8.7
street_fighter_anniversary_collection,fighting,ps2,2004,0.32,0.25,0.66,8.7
hot_shots_golf:open_tee,sports,psp,2004,0.5,0.5,1.96,8.7
crash:twinsanity,platform,x,2004,0.11,0.03,0.15,8.7
dead_or_alive_ultimate,fighting,x,2004,0.3,0.1,0.5,8.7
espn_nba_2k5,sports,x,2004,0.88,0.04,0.95,8.7
fifa_soccer_2005,sports,x,2004,0.33,0.6,0.97,8.7
fight_night_2004,fighting,x,2004,0.51,0.15,0.68,8.7
full_spectrum_warrior,strategy,x,2004,0.54,0.16,0.73,8.7
need_for_speed_underground_2,racing,x,2004,1.38,0.8,2.28,8.7
syberia_ii,adventure,x,2004,0.02,0.01,0.03,8.7
test_drive:eve_of_destruction,racing,x,2004,0.07,0.02,0.09,8.7
classic_nes_series:castlevania,platform,gba,2004,0.17,0.06,0.33,8.6
classic_nes_series:metroid,adventure,gba,2004,0.26,0.1,0.43,8.6
classic_nes_series:super_mario_bros.,platform,gba,2004,0,0,1.43,8.6
classic_nes_series:the_legend_of_zelda,adventure,gba,2004,0.46,0.17,0.89,8.6
mario_golf:advance_tour,sports,gba,2004,0.32,0.12,0.45,8.6
pitfall:the_lost_expedition,platform,gc,2004,0.06,0.02,0.08,8.6
prince_of_persia:warrior_within,action,gc,2004,0.15,0.04,0.2,8.6
tak_2:the_staff_of_dreams,platform,gc,2004,0.26,0.07,0.33,8.6
the_lord_of_the_rings:the_battle_for_middle_earth,strategy,pc,2004,0.01,0.06,0.07,8.6
all_star_baseball_2005,sports,ps2,2004,0.16,0.12,0.32,8.6
jak_3,platform,ps2,2004,1.33,0.49,1.85,8.6
mobile_suit_gundam:gundam_vs._zeta_gundam,shooter,ps2,2004,0.03,0.02,0.06,8.6
mtv_music_generator_3:this_is_the_remix,misc,ps2,2004,0.07,0.05,0.14,8.6
mvp_baseball_2004,sports,ps2,2004,1.1,0.06,1.34,8.6
need_for_speed_underground_2,racing,ps2,2004,2.71,3.02,6.9,8.6
onimusha_3:demon_siege,action,ps2,2004,0.37,0.47,1.45,8.6
rocky:legends,action,ps2,2004,0.13,0.1,0.27,8.6
samurai_warriors:xtreme_legends,action,ps2,2004,0.04,0.03,0.45,8.6
scaler,platform,ps2,2004,0.05,0.04,0.09,8.6
sonic_mega_collection_plus,misc,ps2,2004,1.54,1.14,2.9,8.6
the_bards_tale,role_playing,ps2,2004,0.1,0.08,0.21,8.6
tim_burtons_the_nightmare_before_christmas:oogies_revenge,adventure,ps2,2004,0.17,0.13,0.34,8.6
tom_clancys_splinter_cell:pandora_tomorrow,action,ps2,2004,0.52,0.56,1.25,8.6
transformers,shooter,ps2,2004,0.63,0.49,1.29,8.6
xgra:extreme_g_racing_association,racing,ps2,2004,0.3,0.24,0.62,8.6
def_jam:fight_for_ny,fighting,x,2004,0.43,0.1,0.54,8.6
star_wars_knights_of_the_old_republic_ii:the_sith_lords,role_playing,x,2004,0.99,0.33,1.37,8.6
terminator_3:the_redemption,shooter,x,2004,0.05,0.01,0.06,8.6
tom_clancys_rainbow_six_3:black_arrow,shooter,x,2004,0.99,0.12,1.13,8.6
tom_clancys_splinter_cell:pandora_tomorrow,action,x,2004,0.82,0.59,1.48,8.6
boktai_2:solar_boy_django,role_playing,gba,2004,0.03,0.01,0.04,8.5
dragon_ball:advanced_adventure,action,gba,2004,0.03,0.01,0.04,8.5
the_lord_of_the_rings:the_third_age,role_playing,gba,2004,0.16,0.06,0.22,8.5
alien_hominid,shooter,gc,2004,0.07,0.02,0.09,8.5
army_men:rts,strategy,gc,2004,0.05,0.01,0.07,8.5
fifa_soccer_2005,sports,gc,2004,0.11,0.03,0.14,8.5
mario_power_tennis,sports,gc,2004,0.58,0.16,1.22,8.5
mvp_baseball_2004,sports,gc,2004,0.2,0.05,0.26,8.5
second_sight,adventure,gc,2004,0.04,0.01,0.05,8.5
ty_the_tasmanian_tiger_2:bush_rescue,platform,gc,2004,0.15,0.04,0.2,8.5
need_for_speed_underground_2,racing,pc,2004,0,0.06,0.07,8.5
bloodrayne_2,shooter,ps2,2004,0.13,0.1,0.27,8.5
champions_of_norrath,role_playing,ps2,2004,0.63,0.49,1.28,8.5
flatout,racing,ps2,2004,0.19,0.15,0.38,8.5
gradius_v,shooter,ps2,2004,0.05,0.04,0.09,8.5
gran_turismo_4,racing,ps2,2004,3.01,0.01,11.66,8.5
mega_man_x8,platform,ps2,2004,0.14,0.11,0.29,8.5
mortal_kombat:deception,fighting,ps2,2004,0.92,0.72,1.88,8.5
nascar_2005:chase_for_the_cup,racing,ps2,2004,0.69,0.54,1.41,8.5
prince_of_persia:warrior_within,action,ps2,2004,0.54,0.88,1.64,8.5
shrek_2,platform,ps2,2004,1.12,0.69,1.86,8.5
van_helsing,action,ps2,2004,0.22,0.17,0.44,8.5
viewtiful_joe,action,ps2,2004,0.14,0.11,0.28,8.5
x_men_legends,role_playing,ps2,2004,1,0.72,1.93,8.5
yu_yu_hakusho:dark_tournament,fighting,ps2,2004,0.1,0.08,0.21,8.5
bloodrayne_2,shooter,x,2004,0.11,0.03,0.15,8.5
espn_nhl_2k5,sports,x,2004,0.32,0.09,0.42,8.5
fable,role_playing,x,2004,1.99,0.58,2.66,8.5
karaoke_revolution,misc,x,2004,0.06,0.02,0.09,8.5
mvp_baseball_2004,sports,x,2004,0.44,0.13,0.59,8.5
phantom_dust,action,x,2004,0.08,0.02,0.11,8.5
pure_pinball,misc,x,2004,0.03,0.01,0.04,8.5
red_dead_revolver,shooter,x,2004,0.4,0.12,0.55,8.5
the_spongebob_squarepants_movie,platform,x,2004,0.4,0.12,0.54,8.5
x_men_legends,role_playing,x,2004,0.62,0.24,0.9,8.5
polarium,puzzle,ds,2004,0.13,0.01,0.26,8.4
river_city_ransom_ex,action,gba,2004,0.05,0.02,0.07,8.4
sonic_advance_3,platform,gba,2004,0.74,0.52,1.4,8.4
serious_sam:next_encounter,shooter,gc,2004,0.02,0,0.02,8.4
the_urbz:sims_in_the_city,simulation,gc,2004,0.24,0.14,0.4,8.4
x_men_legends,role_playing,gc,2004,0.41,0.11,0.53,8.4
syberia_ii,adventure,pc,2004,0,0.01,0.02,8.4
atv_offroad_fury_3,racing,ps2,2004,1,0.04,1.2,8.4
cabelas_big_game_hunter_2005_adventures,sports,ps2,2004,0.28,0.21,0.56,8.4
fullmetal_alchemist_2:curse_of_the_crimson_elixir,role_playing,ps2,2004,0.13,0.1,not_available,8.4
samurai_jack:the_shadow_of_aku,action,ps2,2004,0.03,0.02,0.06,8.4
obscure,adventure,x,2004,0.03,0.01,0.04,8.4
shrek_2,platform,x,2004,0.4,0.13,0.55,8.4
sudeki,role_playing,x,2004,0.14,0.04,0.19,8.4
vietcong:purple_haze,shooter,x,2004,0.06,0.02,0.08,8.4
world_soccer_winning_eleven_8_international,sports,x,2004,0.07,0.02,0.09,8.4
metal_slug_advance,shooter,gba,2004,0.06,0.02,0.08,8.3
donkey_kong_jungle_beat,platform,gc,2004,0.84,0.22,1.34,8.3
spyro:a_heros_tail,platform,gc,2004,0.22,0.06,0.29,8.3
viewtiful_joe_2,action,gc,2004,0.17,0.04,0.22,8.3
evil_genius,strategy,pc,2004,0,0.01,0.02,8.3
alien_hominid,shooter,ps2,2004,0.05,0.04,0.1,8.3
crimson_sea_2,action,ps2,2004,0.03,0.03,0.07,8.3
duel_masters,strategy,ps2,2004,0.13,0.1,0.27,8.3
hitman:contracts,shooter,ps2,2004,0.39,0.31,0.8,8.3
ncaa_march_madness_2005,sports,ps2,2004,0.44,0.02,0.53,8.3
nhl_2005,sports,ps2,2004,0.22,0.17,0.45,8.3
rumble_roses,fighting,ps2,2004,0.19,0.15,0.39,8.3
star_trek:shattered_universe,simulation,ps2,2004,0.05,0.04,0.1,8.3
cabelas_big_game_hunter_2005_adventures,sports,x,2004,0.13,0.04,0.18,8.3
